,?,,?UTC,??,?,?,,,?,?,50KT,50KT,50KT,30KT,30KT,30KT,
2002,3,3,12,0202,MITAG,5,10.2,135.3,960,75,9,70,70,9,170,170,0
2002,3,3,18,0202,MITAG,5,10.6,134.2,955,75,9,70,70,9,180,180,0
2002,3,4,0,0202,MITAG,5,10.7,133.2,945,80,9,75,75,9,190,190,0
2002,3,4,6,0202,MITAG,5,11.1,132.5,940,85,9,80,80,9,210,210,0
2002,3,4,12,0202,MITAG,5,11.9,132.0,940,85,9,80,80,7,270,180,0
2002,3,4,18,0202,MITAG,5,12.5,131.2,940,85,9,80,80,7,270,180,0
2002,3,5,0,0202,MITAG,5,13.1,130.6,940,90,9,80,80,7,270,180,0
2002,3,5,6,0202,MITAG,5,13.7,130.1,930,95,9,90,90,7,270,180,0
2002,3,5,12,0202,MITAG,5,14.3,129.9,930,95,9,90,90,7,270,180,0
2002,3,5,18,0202,MITAG,5,14.9,130.0,930,95,9,100,100,7,300,200,0
2002,3,6,0,0202,MITAG,5,15.5,130.1,930,95,9,100,100,7,300,200,0
2002,3,6,6,0202,MITAG,5,16.1,130.4,935,95,9,100,100,7,350,200,0
2002,3,6,12,0202,MITAG,5,16.7,131.0,940,85,9,90,90,7,350,200,0
2002,3,6,18,0202,MITAG,5,17.2,131.6,950,80,9,80,80,8,300,200,0
2002,3,7,0,0202,MITAG,5,17.6,132.4,955,75,9,70,70,8,280,180,0
2002,3,7,6,0202,MITAG,5,18.1,133.6,960,70,9,65,65,8,280,180,0
2002,3,7,12,0202,MITAG,4,18.3,134.6,970,60,9,50,50,9,180,180,0
2002,3,7,18,0202,MITAG,4,18.3,135.1,980,50,0,0,0,9,180,180,0
2002,3,8,0,0202,MITAG,3,17.7,135.4,990,45,0,0,0,9,120,120,0
2002,3,8,6,0202,MITAG,3,17.2,135.3,996,40,0,0,0,9,90,90,0
2002,3,8,12,0202,MITAG,2,16.7,134.8,1004,0,0,0,0,0,0,0,0
2002,3,8,18,0202,MITAG,2,16.2,133.8,1012,0,0,0,0,0,0,0,0
2002,3,9,0,0202,MITAG,2,15.4,132.9,1012,0,0,0,0,0,0,0,0
2002,5,14,0,0203,HAGIBIS,2,3.5,149.0,1008,0,0,0,0,0,0,0,0
2002,5,14,6,0203,HAGIBIS,2,4.0,149.5,1006,0,0,0,0,0,0,0,0
2002,5,14,12,0203,HAGIBIS,2,5.0,149.0,1006,0,0,0,0,0,0,0,0
2002,5,14,18,0203,HAGIBIS,2,5.5,148.5,1006,0,0,0,0,0,0,0,0
2002,5,15,0,0203,HAGIBIS,2,5.8,148.6,1006,0,0,0,0,0,0,0,0
2002,5,15,6,0203,HAGIBIS,2,7.3,149.4,1006,0,0,0,0,0,0,0,0
2002,5,15,12,0203,HAGIBIS,2,8.0,147.7,1006,0,0,0,0,0,0,0,0
2002,5,15,18,0203,HAGIBIS,2,8.9,146.7,1004,0,0,0,0,0,0,0,0
2002,5,16,0,0203,HAGIBIS,2,9.9,145.8,1004,0,0,0,0,0,0,0,0
2002,5,16,6,0203,HAGIBIS,2,11.5,144.7,1004,0,0,0,0,0,0,0,0
2002,5,16,12,0203,HAGIBIS,3,12.3,143.1,1000,35,0,0,0,9,90,90,0
2002,5,16,18,0203,HAGIBIS,3,12.9,141.7,996,40,0,0,0,9,110,110,0
2002,5,17,0,0203,HAGIBIS,4,13.0,140.5,990,50,0,0,0,9,110,110,0
2002,5,17,6,0203,HAGIBIS,4,13.3,140.0,985,50,0,0,0,9,110,110,0
2002,5,17,12,0203,HAGIBIS,4,13.9,139.6,980,55,9,50,50,9,120,120,0
2002,5,17,18,0203,HAGIBIS,4,14.5,139.4,975,60,9,60,60,9,130,130,0
2002,5,18,0,0203,HAGIBIS,5,15.3,139.4,970,65,9,60,60,9,140,140,0
2002,5,18,6,0203,HAGIBIS,5,16.1,139.4,965,70,9,65,65,9,150,150,0
2002,5,18,12,0203,HAGIBIS,5,16.8,139.6,960,75,9,70,70,9,150,150,0
2002,5,18,18,0203,HAGIBIS,5,17.2,140.0,955,80,9,75,75,9,160,160,0
2002,5,19,0,0203,HAGIBIS,5,17.7,140.5,950,85,9,90,90,9,170,170,0
2002,5,19,6,0203,HAGIBIS,5,18.4,141.2,940,90,9,100,100,9,180,180,0
2002,5,19,12,0203,HAGIBIS,5,19.3,142.1,935,95,9,100,100,9,180,180,0
2002,5,19,18,0203,HAGIBIS,5,20.8,143.2,935,95,9,100,100,9,180,180,0
2002,5,20,0,0203,HAGIBIS,5,22.5,144.6,945,85,9,90,90,9,180,180,0
2002,5,20,6,0203,HAGIBIS,5,24.7,146.5,955,75,9,80,80,9,170,170,0
2002,5,20,12,0203,HAGIBIS,5,27.0,149.3,960,70,9,80,80,9,160,160,0
2002,5,20,18,0203,HAGIBIS,5,29.8,152.6,965,65,2,70,50,2,200,120,0
2002,5,21,0,0203,HAGIBIS,5,32.9,155.9,970,65,2,70,50,2,220,110,0
2002,5,21,6,0203,HAGIBIS,4,35.4,161.0,975,60,2,60,40,2,250,100,0
2002,5,21,12,0203,HAGIBIS,4,37.6,164.4,985,50,0,0,0,2,270,110,0
2002,5,21,18,0203,HAGIBIS,6,38.3,169.1,990,0,0,0,0,0,0,0,0
2002,5,22,0,0203,HAGIBIS,6,38.6,173.7,996,0,0,0,0,0,0,0,0
2002,5,22,6,0203,HAGIBIS,6,39.8,179.4,996,0,0,0,0,0,0,0,0
2002,6,4,0,0204,NOGURI,2,20.2,111.1,1002,0,0,0,0,0,0,0,0
2002,6,4,6,0204,NOGURI,2,19.8,111.6,1002,0,0,0,0,0,0,0,0
2002,6,4,12,0204,NOGURI,2,19.5,112.0,1002,0,0,0,0,0,0,0,0
2002,6,4,18,0204,NOGURI,2,19.0,112.5,1002,0,0,0,0,0,0,0,0
2002,6,5,0,0204,NOGURI,2,19.5,112.8,1002,0,0,0,0,0,0,0,0
2002,6,5,6,0204,NOGURI,2,20.0,113.5,1002,0,0,0,0,0,0,0,0
2002,6,5,12,0204,NOGURI,2,20.0,113.8,1002,0,0,0,0,0,0,0,0
2002,6,5,18,0204,NOGURI,2,20.0,114.5,1002,0,0,0,0,0,0,0,0
2002,6,6,0,0204,NOGURI,2,19.5,114.8,1000,0,0,0,0,0,0,0,0
2002,6,6,6,0204,NOGURI,2,19.5,116.0,1000,0,0,0,0,0,0,0,0
2002,6,6,12,0204,NOGURI,2,19.5,117.0,1000,0,0,0,0,0,0,0,0
2002,6,6,18,0204,NOGURI,2,19.9,117.5,1000,0,0,0,0,0,0,0,0
2002,6,7,0,0204,NOGURI,2,20.3,118.8,1000,0,0,0,0,0,0,0,0
2002,6,7,6,0204,NOGURI,2,20.5,119.5,1000,0,0,0,0,0,0,0,0
2002,6,7,12,0204,NOGURI,2,20.5,120.4,1000,0,0,0,0,0,0,0,0
2002,6,7,18,0204,NOGURI,2,20.6,121.0,1000,0,0,0,0,0,0,0,0
2002,6,8,0,0204,NOGURI,2,20.5,122.2,1000,0,0,0,0,0,0,0,0
2002,6,8,6,0204,NOGURI,3,21.2,122.9,998,35,0,0,0,9,80,80,0
2002,6,8,12,0204,NOGURI,3,21.3,123.7,996,40,0,0,0,9,80,80,0
2002,6,8,18,0204,NOGURI,3,21.5,124.3,992,40,0,0,0,9,90,90,0
2002,6,9,0,0204,NOGURI,3,22.6,124.7,990,45,0,0,0,9,90,90,0
2002,6,9,3,0204,NOGURI,4,23.0,124.7,985,50,0,0,0,3,100,60,0
2002,6,9,6,0204,NOGURI,4,23.3,124.8,975,60,3,40,15,3,100,60,0
2002,6,9,9,0204,NOGURI,4,23.6,124.9,975,60,3,40,15,3,100,50,0
2002,6,9,12,0204,NOGURI,4,23.9,125.0,975,60,3,30,20,3,100,50,0
2002,6,9,15,0204,NOGURI,4,24.3,125.1,975,60,3,30,20,3,100,50,0
2002,6,9,17,0204,NOGURI,4,24.6,125.3,975,60,3,30,20,3,100,50,1
2002,6,9,18,0204,NOGURI,4,24.9,125.5,975,60,3,30,20,3,120,55,0
2002,6,9,21,0204,NOGURI,4,25.4,125.7,975,60,3,30,20,3,110,55,0
2002,6,10,0,0204,NOGURI,4,25.8,126.1,975,60,3,30,20,3,100,55,0
2002,6,10,3,0204,NOGURI,4,26.5,126.4,975,60,2,35,25,2,90,60,0
2002,6,10,6,0204,NOGURI,4,27.0,126.8,980,55,2,25,20,2,80,50,0
2002,6,10,9,0204,NOGURI,4,27.7,127.6,980,55,2,25,20,2,80,50,0
2002,6,10,12,0204,NOGURI,4,28.4,128.4,985,50,0,0,0,2,75,45,0
2002,6,10,15,0204,NOGURI,4,29.1,129.2,985,50,0,0,0,1,75,45,0
2002,6,10,18,0204,NOGURI,3,30.5,130.0,990,40,0,0,0,1,60,35,0
2002,6,10,21,0204,NOGURI,2,31.6,131.7,996,0,0,0,0,0,0,0,0
2002,6,11,0,0204,NOGURI,2,32.8,133.1,998,0,0,0,0,0,0,0,0
2002,6,11,6,0204,NOGURI,2,34.4,135.8,999,0,0,0,0,0,0,0,0
2002,6,28,0,0205,RAMMASUN,2,9.8,138.0,1004,0,0,0,0,0,0,0,0
2002,6,28,6,0205,RAMMASUN,2,10.1,137.7,1000,0,0,0,0,0,0,0,0
2002,6,28,12,0205,RAMMASUN,2,10.6,137.0,1000,0,0,0,0,0,0,0,0
2002,6,28,18,0205,RAMMASUN,2,10.8,136.6,1000,0,0,0,0,0,0,0,0
2002,6,29,0,0205,RAMMASUN,3,11.4,136.3,998,35,0,0,0,9,60,60,0
2002,6,29,6,0205,RAMMASUN,3,11.7,135.6,996,40,0,0,0,9,70,70,0
2002,6,29,12,0205,RAMMASUN,3,12.0,135.0,992,45,0,0,0,9,120,120,0
2002,6,29,18,0205,RAMMASUN,4,12.4,134.5,985,50,0,0,0,9,200,200,0
2002,6,30,0,0205,RAMMASUN,4,12.8,133.7,985,50,0,0,0,9,250,250,0
2002,6,30,6,0205,RAMMASUN,4,13.3,133.6,985,50,0,0,0,9,250,250,0
2002,6,30,12,0205,RAMMASUN,4,13.4,133.6,980,50,0,0,0,9,250,250,0
2002,6,30,18,0205,RAMMASUN,4,13.9,133.6,980,55,9,30,30,9,350,350,0
2002,7,1,0,0205,RAMMASUN,4,15.1,133.5,980,55,9,60,60,9,350,350,0
2002,7,1,6,0205,RAMMASUN,4,16.1,132.8,975,60,9,70,70,9,350,350,0
2002,7,1,12,0205,RAMMASUN,5,17.3,132.3,970,65,9,80,80,9,350,350,0
2002,7,1,18,0205,RAMMASUN,5,18.6,131.0,970,65,9,80,80,9,350,350,0
2002,7,2,0,0205,RAMMASUN,5,19.4,129.8,970,65,9,80,80,3,425,300,0
2002,7,2,6,0205,RAMMASUN,5,20.3,128.8,965,70,9,90,90,3,450,300,0
2002,7,2,12,0205,RAMMASUN,5,21.2,128.0,955,80,9,100,100,3,450,300,0
2002,7,2,15,0205,RAMMASUN,5,21.8,127.7,950,85,9,110,110,3,450,300,0
2002,7,2,18,0205,RAMMASUN,5,22.3,127.4,950,85,9,110,110,3,450,300,0
2002,7,2,21,0205,RAMMASUN,5,23.0,126.7,950,85,9,110,110,3,450,300,0
2002,7,3,0,0205,RAMMASUN,5,23.2,126.3,950,85,9,110,110,3,400,300,0
2002,7,3,3,0205,RAMMASUN,5,23.5,125.9,950,85,3,150,110,3,400,300,0
2002,7,3,6,0205,RAMMASUN,5,23.8,125.6,945,85,3,150,120,3,400,300,0
2002,7,3,9,0205,RAMMASUN,5,24.2,125.6,945,85,3,150,130,3,400,300,0
2002,7,3,12,0205,RAMMASUN,5,24.7,125.3,945,85,3,170,140,3,400,300,1
2002,7,3,15,0205,RAMMASUN,5,25.1,125.1,945,85,3,190,140,3,400,300,0
2002,7,3,18,0205,RAMMASUN,5,25.6,124.9,945,85,3,190,140,3,400,300,0
2002,7,3,21,0205,RAMMASUN,5,26.2,124.8,945,85,3,190,140,3,400,300,0
2002,7,4,0,0205,RAMMASUN,5,26.7,124.6,945,85,3,180,130,3,400,350,0
2002,7,4,3,0205,RAMMASUN,5,27.2,124.1,945,85,2,180,130,2,400,325,0
2002,7,4,6,0205,RAMMASUN,5,27.8,124.2,950,80,2,170,120,2,375,300,0
2002,7,4,9,0205,RAMMASUN,5,28.6,124.2,950,80,9,150,150,2,325,280,0
2002,7,4,12,0205,RAMMASUN,5,29.2,124.2,955,75,9,140,140,2,300,270,0
2002,7,4,18,0205,RAMMASUN,5,30.7,124.0,960,70,9,100,100,2,250,210,0
2002,7,5,0,0205,RAMMASUN,5,32.2,123.7,965,65,9,85,85,2,250,210,0
2002,7,5,6,0205,RAMMASUN,4,32.9,123.7,975,60,9,50,50,2,240,200,0
2002,7,5,12,0205,RAMMASUN,4,33.7,124.5,980,55,9,40,40,3,240,200,0
2002,7,5,18,0205,RAMMASUN,3,34.9,125.5,980,45,0,0,0,3,200,150,0
2002,7,6,0,0205,RAMMASUN,3,36.5,127.0,985,40,0,0,0,3,200,150,0
2002,7,6,6,0205,RAMMASUN,3,37.5,129.0,986,40,0,0,0,3,200,150,0
2002,7,6,12,0205,RAMMASUN,6,38.5,129.8,988,0,0,0,0,0,0,0,0
2002,7,6,18,0205,RAMMASUN,6,39.3,129.8,990,0,0,0,0,0,0,0,0
2002,7,7,0,0205,RAMMASUN,6,39.6,129.8,992,0,0,0,0,0,0,0,0
2002,7,7,6,0205,RAMMASUN,6,39.8,130.2,996,0,0,0,0,0,0,0,0
2002,7,7,12,0205,RAMMASUN,6,40.3,131.7,1000,0,0,0,0,0,0,0,0
2002,7,7,18,0205,RAMMASUN,6,40.4,132.7,1002,0,0,0,0,0,0,0,0
2002,6,28,0,0206,CHATAAN,2,4.7,154.0,1006,0,0,0,0,0,0,0,0
2002,6,28,6,0206,CHATAAN,2,5.0,153.5,1004,0,0,0,0,0,0,0,0
2002,6,28,12,0206,CHATAAN,2,5.0,153.8,1004,0,0,0,0,0,0,0,0
2002,6,28,18,0206,CHATAAN,2,5.0,154.7,1002,0,0,0,0,0,0,0,0
2002,6,29,0,0206,CHATAAN,3,5.0,155.5,998,35,0,0,0,9,100,100,0
2002,6,29,6,0206,CHATAAN,3,5.2,155.6,992,40,0,0,0,9,180,180,0
2002,6,29,12,0206,CHATAAN,3,5.3,155.7,992,45,0,0,0,9,180,180,0
2002,6,29,18,0206,CHATAAN,3,5.4,155.8,990,45,0,0,0,9,180,180,0
2002,6,30,0,0206,CHATAAN,4,5.5,155.9,985,50,0,0,0,9,180,180,0
2002,6,30,6,0206,CHATAAN,4,5.6,155.9,985,50,0,0,0,9,200,200,0
2002,6,30,12,0206,CHATAAN,4,5.8,155.4,985,50,0,0,0,9,200,200,0
2002,6,30,18,0206,CHATAAN,4,6.7,155.0,985,50,0,0,0,9,200,200,0
2002,7,1,0,0206,CHATAAN,4,6.8,154.8,985,50,0,0,0,9,200,200,0
2002,7,1,6,0206,CHATAAN,4,6.9,154.5,985,50,0,0,0,9,200,200,0
2002,7,1,12,0206,CHATAAN,4,7.0,154.2,985,50,0,0,0,9,200,200,0
2002,7,1,18,0206,CHATAAN,4,7.1,153.9,985,50,0,0,0,9,200,200,0
2002,7,2,0,0206,CHATAAN,3,7.2,153.4,990,45,0,0,0,9,140,140,0
2002,7,2,6,0206,CHATAAN,3,7.0,152.9,992,40,0,0,0,9,100,100,0
2002,7,2,12,0206,CHATAAN,3,6.8,151.7,994,40,0,0,0,9,90,90,0
2002,7,2,18,0206,CHATAAN,3,7.0,151.2,994,40,0,0,0,9,80,80,0
2002,7,3,0,0206,CHATAAN,3,7.8,150.9,992,40,0,0,0,9,100,100,0
2002,7,3,6,0206,CHATAAN,3,8.4,150.3,990,45,0,0,0,9,180,180,0
2002,7,3,12,0206,CHATAAN,3,9.3,149.6,990,45,0,0,0,9,180,180,0
2002,7,3,18,0206,CHATAAN,4,9.9,149.0,985,50,0,0,0,9,180,180,0
2002,7,4,0,0206,CHATAAN,4,10.6,148.7,985,50,0,0,0,9,180,180,0
2002,7,4,6,0206,CHATAAN,4,11.9,147.9,985,50,0,0,0,9,180,180,0
2002,7,4,12,0206,CHATAAN,4,12.6,146.6,975,60,9,50,50,9,180,180,0
2002,7,4,18,0206,CHATAAN,5,13.0,145.6,965,70,9,70,70,9,230,230,0
2002,7,5,0,0206,CHATAAN,5,13.8,144.7,960,75,9,70,70,9,250,250,0
2002,7,5,6,0206,CHATAAN,5,14.2,143.8,955,75,9,80,80,9,260,260,0
2002,7,5,12,0206,CHATAAN,5,14.7,142.6,955,75,9,80,80,9,260,260,0
2002,7,5,18,0206,CHATAAN,5,15.3,141.8,945,85,9,100,100,9,260,260,0
2002,7,6,0,0206,CHATAAN,5,15.9,141.0,945,85,9,100,100,9,260,260,0
2002,7,6,6,0206,CHATAAN,5,16.7,140.1,945,85,9,100,100,9,260,260,0
2002,7,6,12,0206,CHATAAN,5,17.2,139.4,945,85,9,100,100,9,260,260,0
2002,7,6,18,0206,CHATAAN,5,17.8,138.3,945,85,9,100,100,9,260,260,0
2002,7,7,0,0206,CHATAAN,5,18.8,137.3,940,85,9,110,110,3,300,260,0
2002,7,7,6,0206,CHATAAN,5,19.5,136.0,940,85,9,110,110,3,300,260,0
2002,7,7,12,0206,CHATAAN,5,20.1,134.9,935,90,9,120,120,3,300,260,0
2002,7,7,18,0206,CHATAAN,5,20.8,134.1,935,90,9,120,120,3,300,260,0
2002,7,8,0,0206,CHATAAN,5,21.6,133.7,930,95,9,120,120,3,300,260,0
2002,7,8,3,0206,CHATAAN,5,22.2,133.4,930,95,9,120,120,3,300,260,0
2002,7,8,6,0206,CHATAAN,5,22.8,133.2,930,95,9,120,120,3,300,260,0
2002,7,8,9,0206,CHATAAN,5,23.4,133.1,930,95,9,120,120,3,300,260,0
2002,7,8,12,0206,CHATAAN,5,24.0,132.9,930,95,9,120,120,3,300,260,0
2002,7,8,15,0206,CHATAAN,5,24.7,132.6,930,95,9,120,120,3,300,260,0
2002,7,8,18,0206,CHATAAN,5,25.3,132.4,930,95,9,120,120,3,300,260,0
2002,7,8,21,0206,CHATAAN,5,26.0,132.5,935,90,9,110,110,3,300,230,0
2002,7,9,0,0206,CHATAAN,5,26.5,132.4,940,85,9,90,90,3,300,210,0
2002,7,9,3,0206,CHATAAN,5,27.1,132.4,940,85,9,85,85,3,300,200,0
2002,7,9,6,0206,CHATAAN,5,27.7,132.4,950,75,9,80,80,3,300,180,0
2002,7,9,9,0206,CHATAAN,5,28.1,132.6,950,75,9,80,80,3,300,180,0
2002,7,9,12,0206,CHATAAN,5,28.3,132.9,955,70,9,75,75,3,300,180,0
2002,7,9,15,0206,CHATAAN,5,28.5,133.3,955,70,9,75,75,3,300,170,0
2002,7,9,18,0206,CHATAAN,5,29.2,133.8,960,65,9,70,70,3,300,170,0
2002,7,9,21,0206,CHATAAN,4,30.2,134.4,965,60,9,60,60,3,250,160,0
2002,7,10,0,0206,CHATAAN,4,30.6,134.9,965,60,9,60,60,2,250,160,0
2002,7,10,3,0206,CHATAAN,4,31.3,135.0,965,60,9,60,60,2,250,160,0
2002,7,10,6,0206,CHATAAN,4,32.0,136.4,965,60,9,60,60,2,250,150,0
2002,7,10,9,0206,CHATAAN,4,33.3,137.5,965,60,9,60,60,2,250,150,0
2002,7,10,12,0206,CHATAAN,4,34.2,138.8,970,55,2,50,20,2,250,90,0
2002,7,10,15,0206,CHATAAN,4,34.9,139.7,970,55,2,50,20,2,250,90,1
2002,7,10,18,0206,CHATAAN,4,36.1,141.1,970,55,2,50,20,2,250,90,0
2002,7,10,21,0206,CHATAAN,4,38.2,141.8,975,55,2,40,20,2,240,70,0
2002,7,11,0,0206,CHATAAN,4,39.0,142.3,975,55,2,40,20,2,230,70,0
2002,7,11,3,0206,CHATAAN,4,39.7,142.6,980,50,0,0,0,2,240,70,0
2002,7,11,6,0206,CHATAAN,3,41.4,143.4,980,45,0,0,0,2,250,80,0
2002,7,11,9,0206,CHATAAN,3,42.4,144.1,980,45,0,0,0,3,300,90,0
2002,7,11,12,0206,CHATAAN,3,43.0,144.5,980,45,0,0,0,3,300,200,1
2002,7,11,15,0206,CHATAAN,6,44.2,144.1,984,0,0,0,0,0,0,0,0
2002,7,11,18,0206,CHATAAN,6,44.8,143.6,986,0,0,0,0,0,0,0,0
2002,7,12,0,0206,CHATAAN,6,45.9,143.6,990,0,0,0,0,0,0,0,0
2002,7,12,6,0206,CHATAAN,6,46.6,143.6,992,0,0,0,0,0,0,0,0
2002,7,12,12,0206,CHATAAN,6,47.5,143.5,996,0,0,0,0,0,0,0,0
2002,7,12,18,0206,CHATAAN,6,47.8,143.4,996,0,0,0,0,0,0,0,0
2002,7,13,0,0206,CHATAAN,6,48.0,143.3,998,0,0,0,0,0,0,0,0
2002,7,6,6,0207,HALONG,2,9.5,160.0,1006,0,0,0,0,0,0,0,0
2002,7,6,12,0207,HALONG,2,9.5,159.4,1006,0,0,0,0,0,0,0,0
2002,7,6,18,0207,HALONG,2,9.0,158.7,1004,0,0,0,0,0,0,0,0
2002,7,7,0,0207,HALONG,2,8.5,158.0,1004,0,0,0,0,0,0,0,0
2002,7,7,6,0207,HALONG,2,8.7,157.2,1004,0,0,0,0,0,0,0,0
2002,7,7,12,0207,HALONG,2,8.8,156.6,1004,0,0,0,0,0,0,0,0
2002,7,7,18,0207,HALONG,3,9.1,155.6,1000,35,0,0,0,9,80,80,0
2002,7,8,0,0207,HALONG,3,9.4,154.6,998,40,0,0,0,9,100,100,0
2002,7,8,6,0207,HALONG,3,9.8,153.0,994,40,0,0,0,9,120,120,0
2002,7,8,12,0207,HALONG,3,10.1,151.7,992,45,0,0,0,9,120,120,0
2002,7,8,18,0207,HALONG,3,10.4,150.4,990,45,0,0,0,9,120,120,0
2002,7,9,0,0207,HALONG,4,10.8,149.3,985,50,0,0,0,9,120,120,0
2002,7,9,6,0207,HALONG,4,10.8,148.2,985,50,0,0,0,9,150,150,0
2002,7,9,12,0207,HALONG,4,10.8,147.4,980,55,9,40,40,9,170,170,0
2002,7,9,18,0207,HALONG,4,11.3,146.5,980,55,9,40,40,9,180,180,0
2002,7,10,0,0207,HALONG,4,11.9,145.1,975,60,9,50,50,9,180,180,0
2002,7,10,6,0207,HALONG,4,12.3,144.2,975,60,9,50,50,9,200,200,0
2002,7,10,12,0207,HALONG,4,12.3,143.2,975,60,9,50,50,9,200,200,0
2002,7,10,18,0207,HALONG,5,12.5,142.4,970,65,9,60,60,9,200,200,0
2002,7,11,0,0207,HALONG,5,12.7,141.6,965,70,9,65,65,9,200,200,0
2002,7,11,6,0207,HALONG,5,13.2,140.5,960,75,9,75,75,9,200,200,0
2002,7,11,12,0207,HALONG,5,13.7,139.4,960,75,9,75,75,9,200,200,0
2002,7,11,18,0207,HALONG,5,14.1,138.4,960,75,9,75,75,9,220,220,0
2002,7,12,0,0207,HALONG,5,14.9,137.5,960,75,9,75,75,9,220,220,0
2002,7,12,6,0207,HALONG,5,15.7,136.5,955,80,3,90,75,3,260,240,0
2002,7,12,12,0207,HALONG,5,16.6,135.7,950,80,3,100,85,3,270,250,0
2002,7,12,18,0207,HALONG,5,17.6,134.7,945,85,3,130,100,3,375,220,0
2002,7,13,0,0207,HALONG,5,18.8,133.6,945,85,3,130,100,3,375,220,0
2002,7,13,6,0207,HALONG,5,20.2,132.2,945,85,3,130,100,3,375,220,0
2002,7,13,12,0207,HALONG,5,21.6,130.8,945,85,3,130,100,3,350,240,0
2002,7,13,15,0207,HALONG,5,22.3,130.0,945,85,3,130,100,3,350,240,0
2002,7,13,18,0207,HALONG,5,22.8,129.4,945,85,3,130,100,3,350,240,0
2002,7,13,21,0207,HALONG,5,23.5,128.9,945,85,3,130,100,3,350,240,0
2002,7,14,0,0207,HALONG,5,24.0,128.3,950,80,3,120,80,3,350,210,0
2002,7,14,3,0207,HALONG,5,24.6,128.0,950,80,3,120,80,3,350,200,0
2002,7,14,6,0207,HALONG,5,25.1,127.7,955,75,3,110,60,3,350,180,0
2002,7,14,9,0207,HALONG,5,25.7,127.6,955,75,3,110,60,3,300,180,0
2002,7,14,12,0207,HALONG,5,26.2,127.6,960,70,3,100,60,3,280,170,1
2002,7,14,15,0207,HALONG,5,26.8,127.6,960,70,3,100,60,3,280,170,0
2002,7,14,18,0207,HALONG,5,27.5,127.6,960,70,3,100,60,3,260,160,0
2002,7,14,21,0207,HALONG,5,28.1,128.0,960,70,3,100,60,3,260,160,0
